id,name
pofUkxKnbD8w,Public Relations
kxxVFiVIurK1,Student Housing Security
XMe5uxNbmh59,Student Orientation Programs
7kKxP28FLWVB,Academic Conferences
jHVW7ZHA6FdK,Student Housing Utilities
SBoHS0a5PxKu,University Research Ethics Compliance
brH1KXXPZg1I,Campus Events & Activities
5t3YGBPrn4Dr,Catering & Food Services
TbOBYtM4u8cg,Catering & Food Services
TaiGGGqA9eqA,Disability Services
UrY20dGdXg36,Capital Campaign Fundraising
UnjAGPTPhK5I,Community Outreach Programs
UoYKlRzylVF6,University-Wide Surveys & Assessments
pBiT7jiPke5y,Sustainability Education Programs
ZxirKyfhZ9Af,Student Housing Utilities
qkBzADgdXUyQ,Student Enrollment Systems
tN1wKpZqX06S,Professional Development for Staff
GqueSqCkITLC,Data Analytics for Administration
emRsaQdSa4I2,Student Orientation Programs
0kJVXQ1FmIc4,Campus Events & Activities
rykDgNF2SU6Q,Maintenance of Research Facilities
Q82AXUznQ1n3,Campus Tours & Information Sessions
ViTKtddR7Htq,Student Advocacy & Representation
HauWfAK0VYpj,Student Internship Stipends
JBoJjBoMnU1u,Student Scholarships
ae7w1IeDX78q,Campus Landscaping
crf70KDhURMV,Administrative Supplies
f7u2FrAPnUO1,Library Resources
256w0PoxGO0J,Faculty Salaries
cuOjHMJThDxs,University Legal Counsel
lOkRfn4Ogu5S,University Strategic Planning
NW2nShjAFxhM,Data Storage
9kb3Mq7tN38y,Dormitory Maintenance
RMLyOofA7eOU,Faculty Salaries
DuVRn4eArjJl,IT Support & Help Desk
7m0xUiz42M9z,Cultural Exchange Programs
Ta5gOqWKBFLT,Non-Academic Student Support
nyLAsv3thtIm,Faculty Research Lab Supplies
7Rw0adoxYngj,Student Research Funding
BDZuSZKtIc9n,Campus Utilities
p6h9WrLCAcn3,Online Learning Platforms
7JJYRrQdBNBQ,Disability Services
BWsgPhgmwYNB,Staff Salaries
mHp1Cp49tv2A,Online Course Platforms
fg5zYTiM1N7V,Research Collaboration & Networking
CyT9VvKYKw22,Student Housing Utilities
qBIsr9C78c1y,Sustainability Research Projects
YXzIVDelM2x8,Employee Recruitment Events
tk0p6yX6rZmU,University Health & Safety Compliance
wZ7gborLC50E,Student Orientation Programs
B5DEYVdiddyH,Graduate Fellowships
lTc4csYcklqD,Research Publications
VOIdmepfeaQZ,Campus Tours & Information Sessions
9aII3bzkGYAn,University Branding & Advertising
0DVFDSXW6nQ8,Sustainability Research Projects
7UuTWzVtImkk,Career Services
BqVeKeeopvAJ,Departmental Budgets
lX0nMHPwQPC7,Community Outreach Programs
cQUHDof3ydUp,Faculty Research Support
8trsMG1xCd6E,University Audit & Tax Services
m7CdK3UYxQn9,Assessment & Accreditation Costs
geVEBL0BrCw8,Legal Aid for Students
aVJcLYISMcis,Internship Programs
KuvgUlJ4a1Zz,Campus Art & Exhibitions
UmV9N629dRVN,Public Affairs & Advocacy
vAD0WCQekHZl,Cybersecurity Investments
8x3XGRHsiYPr,Green Initiatives
880XbXQdQxud,Parking Facilities
woQm9vjfLN25,Textbooks & Course Materials
xq4NjtSXPSjU,Student Emergency Fund
9kujFnXx6fGN,Technology Research & Development
CSFSkHkLdkdJ,Public Affairs & Advocacy
ifVuSePidCTF,Insurance & Risk Management
9S126U2vQkk3,Campus Art & Exhibitions
hHIzPWjJLrcw,Catering & Food Services
7RrVxX4hRab0,Student Clubs & Organizations
eXpjh09wsvIC,International Partnerships
25yzizcIpJnU,Academic Mentorship Programs
ndbIYIYQW0ZV,Student Financial Aid
bLc4sSTqa7KN,Campus Tours & Information Sessions
Gy4Exhxshkvj,Faculty-Student Research Initiatives
Q1y7xAtBw1C6,Software Licenses
w9FEGhwRaIxe,Student Enrollment Systems
xlfRLX6mlSO1,Sustainability Education Programs
ddh0uxVvVkXz,Faculty Research Travel Grants
Nq1yRIH2etKy,Public Health Programs
P1poyHY0j8zZ,Research Collaboration & Networking
gaSQg1uu8nJm,Academic Conferences
Mwu5SNUjysdw,Internal Communications
To5eiy3i17FM,Faculty Research Travel Grants
B0ybhf8q0LSd,Campus Utilities
tWEVffErv7NZ,Sustainability Research Projects
cHFEyvHsX9y3,Assessment & Accreditation Costs
2ObAI8ZD5WXZ,Mental Health Awareness Campaigns
nSrH32izmmFK,University Governance & Leadership
mqxv1gBK4cXe,Employee Benefits
EYrTFb4ym2GY,Online Course Platforms
ECYJmV5tUWVY,Research Publications
c3vNIigZlJvL,Disability Services
iawFSyhsugkK,Student Campus Jobs
T5FscsMdDbG2,Alumni Relations
zlfIlpBw8wQa,Campus Utilities
HKgfklynTPGt,Student Data Privacy & Security
aVPMMYEu4l5O,Non-Academic Student Support
JEYGYyLaBGTK,Student Scholarships
YD5H5Bh0APhg,Digital Literacy Programs
G5genE1lESGe,Diversity & Inclusion Programs
V1vcyVdc84xN,Student Travel Grants
F7oiOkyZJc0N,Student Recruitment & Retention
xhl6iCZt7fQ4,Faculty Incentive Programs
9lyMR2Kv8A2O,Digital Literacy Programs
gSXIZjedFZje,Faculty Incentive Programs
IcoDL4uasnTw,Internal Communications
5soD4fWFlKfz,Seminars & Workshops
3EFy9WwgUmtU,Support for First-Generation Students
u7SKzYMBZ8dd,"Security Technology (Cameras, Alarms)"
TqhMOiz8YBz7,Library Digitization Projects
kuEcC1x0cShm,Cultural Exchange Programs
61zVqHUegezL,Technology Research & Development
INoQ0a03aphV,Public Transportation for Students
HK01yIpbbCyH,Counseling Services Outreach
hklK1TtIeQT8,Continuing Education Programs
OFgSRZtS0fiv,Student Dining Services
FgVtkwRC90nx,Faculty Research Lab Supplies
ICqMDBeUn8zP,Fundraising Campaigns
NLpn2lzzXpYL,Employee Training & Development
op4iKGsbO0E7,Technology Upgrades
CfsOVIHKIjPl,Catering & Food Services
AlqAdRIy0IQq,Campus Printing Services
Bar0zSmXwAH4,Environmental Sustainability Programs
ygPI3Iy0gBJ1,Public Health & Safety Programs
Khf2eLOQrjHj,Student Research Funding
zirIHjS4HaDd,Faculty Research Support
BiggrfzCfrjC,Campus Landscaping
ASc4IFQdqdTL,University Legal Counsel
9dyhBBNjpLnl,Student Financial Aid
trTqf9fvxA7E,Career Services
C3v9GvNB86iw,Public Health & Safety Programs
hJQTJOR35Hh4,Endowment Fund Contributions
I98MfM6Bouey,Alumni Relations
8XOjYB0lMAZP,Campus Event Sponsorships
giQCtyuxtTaR,University Merchandise
eDvhqKL2Dmpl,Internet Access
QJj1svYHMYWM,Student Recruitment & Retention
1B1FCP7XcPEg,Tuition Fees
Hh40CCbWB1ZL,Student Housing Security
K7v2S9C6HO3X,University Strategic Planning
zilnjV6M68Wp,Library Digitization & Archives
VTesBK4ZjSzH,University Merchandise
sfCbrdzOmItB,Departmental Budgets
M2M2QQxQEnaa,Audit & Accounting Services
YVhg13SU3qzh,Departmental Budgets
UUNFM8al6Len,Internal Communications
1YguJODjEIn8,Sports Facilities Maintenance
g1wB7y49WAKf,Admissions Marketing & Recruitment
3x7uNczNNcAQ,IT Support & Help Desk
Vx3sRpc5y0wg,Public Relations
hhSWCESw6d4W,Employee Wellness Programs
iSRz4C3jKoZ9,Employee Wellness Programs
nmlbdhJW7i2Z,Dormitory Maintenance
aeWd2mrCD7Wz,Library Digitization Projects
4tgbM8YvOFxE,Technology Upgrades
GuwLiPyLfi96,Dormitory Maintenance
ZW2Ez1ohUosJ,Human Resources Services
T83vQSsQZkpy,IT Support & Help Desk
n7k1ZplzKo3J,Legal Aid for Students
uLGEZnaQofEG,Online Learning Platforms
6ak4tIEyP0OE,Campus Safety Improvements
Ozv5elyDzw9B,Business Intelligence Tools
k7LN8WEN9YT6,Research Grants
lNC0Fd0h4miV,Admissions Marketing & Recruitment
ZrsrAnwIQ3o0,Student Financial Aid
O47zKcfp30ep,Virtual Learning Infrastructure
Lqws1Comfw0i,Website Development & Maintenance
T8SKRwBgEDBu,Academic Journals Subscription
e7snrP1lc8ZS,Public Affairs & Advocacy
u1eh9AZO7ZOx,University-Sponsored Conferences
VAPwfz3o6BzJ,Public Transportation for Students
JB8QXmB43VDn,Student Tutoring Services
RDy9i4qjJna7,Graduate Student Support Services
TqthZp6tuJNO,Conference & Event Hosting
bvmCHXhgHrLB,Data Analytics for Administration
QPFCUQbG8pwq,Athletic Programs
VH7TCB4Jvvmr,University-Sponsored Conferences
ys9Ma5zX62eM,Career Services
lfsxuy9j7hzh,Technology Research & Development
27DOEYiBq7Bk,Technology Infrastructure Upgrades
HRtG6X9BwLs0,Corporate Partnerships
v88Y5I51KQ31,Textbooks & Course Materials
EqN0Bq0Gx79P,Textbooks & Course Materials
HVIdx9BNAntp,Student Health Services
copeGl2bk9Ib,Public Affairs & Advocacy
71c9V7l10Ims,Website Development & Maintenance
bIefAVgbnG1J,Legal Aid for Students
uL07O9fMst66,Faculty Professional Development
P5SONIkCp5tj,Digital Literacy Programs
poKFIvhkMupl,Online Learning Platforms
Blor58tWDY2v,Library Digitization Projects
i79u6ndP8KRL,Faculty Research Lab Supplies
lzikMwJTIUnL,Website Development & Maintenance
mDEF0KcXeRg5,Catering & Food Services
vcxQcUGYLzKp,Virtual Learning Infrastructure
uRcz4Kg208eJ,Faculty Salaries
8WBLNgRbA0pr,Parking Facilities
HrLchDQqciwa,Library Resources
qfMWq94gnV5g,Security Services
ekSsHdwOEl9C,Faculty Research Support
ByezEb1XyuN4,Building Maintenance
YUF9REFy1ALW,Cultural Programs
dgHiA6vExKIp,Endowment Fund Management
ngATAh1RljcG,Library Digitization Projects
h3B60JNG2LsK,Fundraising Campaigns
hKdPC9UFaZPa,Campus Printing Services
hK8JVvLH9qYw,Software Licenses
PpTsJ2zrGL9k,Student Success Programs
MJnqqlk6eLjG,Student Housing Renovations
45WJf3xWh6vV,Research Collaboration & Networking
VKRtKDLmBCHJ,Student Success Programs
6KzV9qalsqTT,IT Infrastructure
cSHUQtKhxQYV,Student Success Programs
Yn6TXZfzJD5F,Textbooks & Course Materials
i3MCYH3QqKeC,Departmental Budgets
i0Bbha7zE2Ey,IT Support & Help Desk
2xVDghe04HWn,Campus Art & Exhibitions
gQcosrlQYEKh,Employee Benefits
HvdydSgt4mfX,Employee Benefits
0V1edgrREl2x,Student Housing Renovations
PkSj0zyRN6vk,Legal & Compliance Services
j5XJGThJPlhX,Student Recruitment & Retention
KWVlhrIfvGLl,Laboratory Supplies
gkA1j2ZRUOww,Counseling Services Outreach
S1adFoYe2iDV,Assessment & Accreditation Costs
Ci8HHWGTG5dk,Sustainability Research Projects
6tukK5unXMb2,Academic Program Development
vqG3uvkdY9af,Sustainability Campus Initiatives
14rF4EiZG5mJ,Corporate Partnerships
znoc9Cdaf45k,Research Publications
jfqt3G94YLn7,Sports Facilities Maintenance
1N8Gzdpp4XRG,Student Travel Grants
CzQ0Ec9gMWkU,Seminars & Workshops
b4n0U8ARtOis,International Student Services
t7apc1svJVkI,Pension Contributions
y6feGOgQfjiV,Academic Support for Underrepresented Groups
dSXIrxALf7Ej,Student Disability Services
F3trsS77OVEr,Student Testing & Exams
1ciVHPD2aaRY,Student Recruitment & Retention
AoorQh1RRtkg,Campus Food Sustainability Programs
DNCXFj8iVjb4,Campus Events & Activities
wSFPlwZ2A1Pm,Campus Utilities
G8OK4B4I8LOq,Seminars & Workshops
fHEO2hSn4kQJ,Business Intelligence Tools
MtKpw2UnfKEV,Grant Writing & Management
65MTjqF7y7kE,Corporate Partnerships
bXsnc97Q41XT,University-Sponsored Conferences
KxS1qc13CMjo,Academic Program Development
EcBPl0lIjtJm,IT Support & Help Desk
hTCAsjDscvqz,Academic Conferences
pGiBd88ErfuQ,Human Resources Services
gey99rj6aZmq,Retail Operations (Campus Bookstore)
BSd0Ffmu1eMi,Diversity & Inclusion Programs
qHWgnQbmZKQ1,Campus Event Sponsorships
d8fgFxvHtFDO,Technology Infrastructure Upgrades
adqwUEpNhWGf,Student Housing Security
jeWtreEPfniy,Academic Conferences
PJvGfM8dCSp1,Sustainability Certifications
t5YI3eQgg8mQ,Capital Campaign Fundraising
VDSkbiM8O1sA,University Health & Safety Compliance
d1t5qmJEQjyb,Student Housing Renovations
FCxU5URZv44I,Community Outreach Programs
lAFLnPNHgWRi,Security Services
PoG6tGuYpCIn,Departmental Budgets
unE1cpUtIJ49,Student Data Privacy & Security
pSVvmnDWKvsx,University Governance & Leadership
sEp9ozQ41BKj,Grant Compliance & Reporting
5cUWe4Or3rxg,Website Development & Maintenance
eYyL7jtldXdx,Support for First-Generation Students
hUCs2Wbu5iVR,Human Resources Services
HbhRprVAZDi3,Career Services
foHcXCYUMEAY,Graduate Assistantships
A4cZ3TbDHaW0,Assessment & Accreditation Costs
1GKF1ZkNtQnx,Campus Utilities
jsE2sRo95aTX,Classroom Technology & AV Equipment
6Xhs0IksxRkh,Student Loan Support Programs
bI9atDKkJp4f,University Strategic Planning
htwtjYiE6HoA,Corporate Partnerships
hgF4OFQ7g8ZU,Sustainability Reporting
ka1cSP1uFzeG,Employee Benefits
Y0V4MexizLbK,Public Relations
BT7A0Q7DwZw5,Cybersecurity Investments
sEq9VVb3iSyi,Fundraising Campaigns
c7BjKl5TJb47,Mental Health Awareness Campaigns
bo2Xc0XdJ6BQ,Legal & Compliance Services
YfI5ksWiq3dB,Cybersecurity Investments
5QAm2OmyjcgX,Study Abroad Programs
Oh1FXNr3KtxG,Pension Contributions
GK9HtJyGPM5n,Grant Compliance & Reporting
p1rOEtGCDCMG,Software Licenses
p15EhjIrfZ4j,Virtual Learning Infrastructure
qL3qPjooz7gk,Research Collaboration Platforms
RzbnGJ01cw3V,Student Campus Jobs
tA7jUh7Lj75F,Digital Marketing & Social Media
TvxfR2ZN2tb8,Academic Support for Underrepresented Groups
9x0nlQtE6ZLp,Student Housing Renovations
CRmFji4mTApY,Campus Tours & Information Sessions
nLPmT51DMSWG,Continuing Education Programs
Ur0a4Xoog6XP,Student Campus Jobs
ZfiOvzKeqowe,Conference & Event Hosting
1Srv7UST8qKk,Emergency Preparedness & Response
eucFz5zxpQLQ,Textbooks & Course Materials
ntvZWNtJW9xE,Research Collaboration Platforms
k0zDm5QOEaqp,Assessment & Accreditation Costs
88BJw4QsnQnd,Website Development & Maintenance
8LjUDKacAp1h,Library Resources
JN5kMQz2MMbd,Public Health & Safety Programs
vaivo5QRJXOk,Campus Art & Exhibitions
wRV6OyXV9zll,Departmental Budgets
1Ub3BF27ujJC,Student Loan Support Programs
PsXoabVesgiz,Campus Event Sponsorships
rh7YB0XW6WFF,Student Scholarships
ctrBeJ7aQ8Ev,Student Travel Grants
QeCsJqchurRJ,International Student Services
Bvoz6k16LoV2,Student Emergency Fund
giUm8X3NPlxZ,Civic Engagement & Service Learning
ag2GSkyN5tHd,Cultural Exchange Programs
CkzPzqKAw59i,Cybersecurity Investments
Va7UHbstUgxF,Student Orientation Programs
StzscJFlUwMY,Data Analytics for Administration
cbLObqrcq2rz,Campus Environmental Health & Safety
BnNMUASEMvQn,University System Development
LJgGLCJMGMxt,Counseling Services Outreach
BSfNMfZrympX,Campus Utilities
q4IEz40orOfj,Emergency Preparedness & Response
dY5f0nZvRV7Y,Cultural Exchange Programs
1Tr8aCfwU1kW,Continuing Education Programs
CNuj5qnprHRc,Library Resources
e9OJsflRLmol,Community Engagement Projects
RR7H9tJoZ7Qb,Cultural Exchange Programs
wczjRTaeV4x9,Sustainability Education Programs
bphuGyghUCiu,Student Housing Renovations
bpaJ6gbFQxBL,"Security Technology (Cameras, Alarms)"
MQBgtsHwdbeP,Digital Marketing & Social Media
LLwibb9J3cRT,Athletic Programs
fmbMr3dFIm7Q,Technology Upgrades
OKOhmMnpRrF1,University Merchandise
RknWCY70EUnh,Community Service Learning
3hOmgzjD6qFc,Writing & Learning Centers
VSoZw2qImzYx,International Student Services
rHhbzlihg6PW,Diversity & Inclusion Programs
NcpfKwX25XEL,Faculty Research Lab Supplies
sfu1Acf5qVwa,Student Data Privacy & Security
aCmR1FuDyXJD,Endowment Fund Contributions
oPuArrFcLxYJ,Athletic Programs
uOl9JUUS1JSS,Endowment Fund Management
ice4INc4lL4j,Employee Recruitment Costs
VIUVSa8ll7cC,Public Relations
NLZeRVXHohv2,International Research Collaborations
gJukirE8Cgzv,Student Scholarships
5ad14aMACSAL,Sustainability Certifications
hylwR06oaVsc,Campus Printing Services
hvVivDMNVyNn,International Research Collaborations
1CNJaj1n1QFT,Public Health Programs
S4HQM4gfkEDl,Community Engagement Projects
22NOzaDvdsNi,Research Grants
VMMTv5unDkSP,Human Resources Services
csybkKlFuOQP,Support for First-Generation Students
CFhWyiNJ6RYy,Athletic Programs
K83lbjUmrl8z,Internship Programs
jwH08pHYcsrT,Student Enrollment Systems
NpM87D6vbB9w,Technology Research & Development
loie2fJ983YU,Student Housing Utilities
Hs9yUcGSzTpN,Community Engagement Projects
a930Q8N7hBnc,Campus Food Sustainability Programs
rLa9KoHR3Xfj,Capital Campaign Fundraising
T8iI9jyhrif2,Student Internship Stipends
bGpKz4jG9o3B,Staff Salaries
9dqLWF7Y7cfW,Counseling & Mental Health Services
C7F2Hkk4ipjy,Student Tutoring Services
it6S7I0EUFC8,University-Wide Surveys & Assessments
vEZh1fygh5yS,Building Maintenance
1uJhvSIzrHaj,Library Digitization Projects
t97jZW10zzyg,Career Services
Sj3Uxktqx9Jm,Technology Research & Development
nuHRhM5k67zx,Athletic Programs
ENukwecQN1df,Legal Aid for Students
Jqlw0j0ZNPvK,Building Maintenance
b7nE6pj0a6RI,Student Health Services
wluQlKEBxUly,Catering & Food Services
U74uDNhmPstz,Parking Facilities
fhfkt7jCwxGY,Data Storage
7ak2FEB719Ll,Academic Journals Subscription
1clkXQGrUgNI,Library Digitization Projects
qvQyMMCxMs7G,Instructional Technology
krDSqW56xyIc,Research Equipment
CKnLOyAo1By3,Research Publications
5h8hmnGpDGZX,University Merchandise
2iEysWGAGuUy,Academic Mentorship Programs
LYO4vAgeGowr,Employee Wellness Programs
ZCe1VH6h51CR,Seminars & Workshops
NvEojxrYsKBu,IT Infrastructure
sTSbjsSDQxjE,Graduate Student Support Services
qYkosbu77EXn,Green Initiatives
9hR9pI6KdA7b,Faculty-Student Research Initiatives
Ts0H6gxL9ABW,Employee Recruitment Events
bdiY4FO91gRL,Grant Writing & Management
00xt0uaQxQmy,Sustainability Certifications
EWmJAejJZEf3,Employee Training & Development
FdM8TRWoJ3Wl,Data Storage
qD4fhTKWnzJ2,Maintenance of Research Facilities
pUQJSiXquXx0,Endowment Fund Contributions
4adui9CFSY0C,Faculty Professional Development
WcEEZhuMb4wL,Academic Program Development
XI7x3lI9dY5g,Student Leadership Development
YzU6va69XlpE,Campus Printing Services
d6QSXQYPVK54,Professional Development for Staff
1yPzdQuRdjgH,Corporate Partnerships
fYGThf1r3XZW,Faculty Salaries
5SLh78a310z6,Student Tutoring Services
i2vrN0IhlJBO,University Audit & Tax Services
H2riJOSlxLCa,Online Course Platforms
XvDXypzKt485,University-Wide Surveys & Assessments
wACTPihdqLkg,Graduate Student Support Services
uH5UcfS7Od6t,Research Grants
FlLvAjN5fajF,Parking Facilities
KqQwD8YtGyz8,IT Support & Help Desk
Ux3skwBWIkzv,Academic Mentorship Programs
AA7ftjyYtXQf,Campus Housing & Residence Halls
hPImBJkNPqix,Research Grants
gCovusEtYP2U,Diversity & Inclusion Programs
uSE2lw4eXRWC,University Strategic Planning
n1g64876liXA,Student Advocacy & Representation
69La2ycSo5Sc,Security Services
ZVEMFTRdFnvx,Audit & Accounting Services
80Svpx3eNNVG,Cultural Exchange Programs
mxGJF2gp8VmV,International Partnerships
fbGzuUR7zJ4B,Legal Aid for Students
Ql2GSp6GIb1g,Data Analytics for Administration
FDvLQEAlpQOG,Internship Programs
Tv2lc4SO2vtF,Faculty Office Supplies
PKv8UASzybj1,Academic Conferences
nJmA4XLqejn5,Academic Support for Underrepresented Groups
bz8ODd0YOUmc,Laboratory Supplies
6Csfkvcs9FfT,Campus Printing Services
thIaQ5Tz0xHX,Campus Landscaping
lonERecbvQbM,Security Services
sgF1H4dTNjXC,Public Health Programs
uboAIBKwOp5s,Student Housing Utilities
K7OkQhzn3Azo,International Student Support Programs
f3YxAIy2xKTU,Athletic Programs
QjUyWbsYySgy,Technology Infrastructure Upgrades
mWI8X0DSdVUB,Public Health Programs
LAzLx9ezQ85Z,University-Wide Surveys & Assessments
AdYLVY62SJ6y,Student Disability Services
hhyPXgOzF3k5,Work-Study Programs
wTLXLVqCcTCb,Library Digitization Projects
Mw1tX7Tkf42K,Digital Literacy Programs
dU0VLlyzQZM6,Grant Compliance & Reporting
039DqbRwyy2J,Campus Events & Activities
IgaiGqGhY0Xk,Human Resources Services
FR4vQR6M8ctN,Legal Aid for Students
Mad1l6eAuSI5,Campus Food Sustainability Programs
6Jq5MXYyGsSg,Curriculum Development
HysropZvGQts,Sustainability Research Projects
iNrJzDm6Jx0Y,Library Resources
xZYdzoHANWjS,Emergency Medical Services
MMzhUiM4hddH,Sustainability Reporting
DhyxVPVJ1y8t,Student Advocacy & Representation
5Z6QsAAA4r1V,Student Dining Services
LTpHJL8koudO,Building Maintenance
wyZjNaZuGLiP,Student Internship Stipends
RYMhxg0S3AnW,Maintenance of Research Facilities
oF0QT01TAYBn,University Health & Safety Compliance
HpqKWCE305vm,Library Digitization Projects
zRob7pb2v8E2,Student Clubs & Organizations
DWl4dAN04Uwo,Sports Facilities Maintenance
fcR6KJZBYfap,Staff Salaries
d03GImyq2MLE,Visitor Accommodations
keGdV9gNpBc4,Student Housing Renovations
Wk1QrgnTAyaF,Student Testing & Exams
TGpjqmAzM0QJ,Student Financial Aid
umAfR3qS6wop,Graduate Assistantships
mv7itolLkE2B,Legal & Compliance Services
UQHdmR4UJ5Wf,Cybersecurity Investments
RV25OGnpYwz6,Graduate Student Support Services
N2FlgsnNHVK3,Sports Facilities Maintenance
2QrQFrBOlZpf,Sustainability Reporting
aq8PmOI2RYKW,Faculty Research Lab Supplies
Hfa3UlDjhT9R,Research Publications
azXfrLsep6AM,Academic Conferences
pGTlqG4DCIf9,Campus Recycling Programs
mEgjYWVV5SIV,University Audit & Tax Services
rZTvx30D43ck,Student Travel Grants
kBMZe228kshz,University-Sponsored Conferences
VGiv18Ham3ZX,Sustainability Campus Initiatives
cwTu1xNO1Gip,Academic Journals Subscription
aVOidtGfrva5,Employee Wellness Programs
Hj7OprXmAOcd,Grant Compliance & Reporting
x0Bt7es50pF7,Sustainability Education Programs
wUCbbjhGQgwT,Employee Recruitment Events
75Bi5hjMPiiS,Campus Recycling Programs
VE6GzN2najrE,Mental Health Awareness Campaigns
hYZOUaSV8MjT,Dormitory Maintenance
Mx0QHGUkyOCX,Seminars & Workshops
SuMPfuDZPri1,Visitor Accommodations
bUgvoJ0aDnI8,University Health & Safety Compliance
yaQsa0x8oSPg,Faculty Research Travel Grants
9mX2jXXHXVSy,Athletic Programs
BMJ9nKxE5yHr,Environmental Sustainability Programs
NHWyJvQKSlmu,Business Intelligence Tools
6Y6laWFJ1gxM,Campus Housing & Residence Halls
